,threshold,n_digits,mean_time,std_time
2204,176,250,0.0022000074386596302,0.0004111851148821545
2205,180,10,0.00010032653808593,0.0003172603701111685
2206,180,15,0.00020084381103515,0.00042344351114901685
2207,180,20,0.0,0.0
2208,180,25,0.0,0.0
2209,180,30,0.0,0.0
2210,180,35,0.0,0.0
2211,180,40,9.975433349609e-05,0.0003154509003196717
2212,180,45,0.00010035037994384001,0.0003173357646858142
2213,180,50,0.00010020732879638,0.00031688339723794
2214,180,55,0.0002995729446411,0.0004823605759642394
2215,180,60,0.0,0.0
2216,180,65,0.00029966831207274,0.00048251227265071417
2217,180,70,0.00042333602905272,0.0005520198473083576
2218,180,75,0.00039966106414792996,0.0005159631698848165
2219,180,80,0.00050177574157712,0.0005289377323531793
2220,180,85,0.00050234794616697,0.000529560243118751
2221,180,90,0.0008017301559447799,0.00042261362416473255
2222,180,95,0.0009479999542235899,0.00036984815743727474
2223,180,100,0.00069980621337887,0.0004829816545984016
2224,180,105,0.00069849491119381,0.0004820743363968304
2225,180,110,0.00094504356384274,0.0003370354274253579
2226,180,115,0.00097923278808589,4.660075982120411e-05
2227,180,120,0.001010513305664,2.4636381415057404e-05
2228,180,125,0.00110714435577388,0.00031801241420545065
2229,180,130,0.00114927291870112,0.0003228486538879613
2230,180,135,0.0013574123382567899,0.00045614701033762757
2231,180,140,0.00210292339324946,0.0014510879966574037
2232,180,145,0.00149745941162104,0.0005306696384951576
2233,180,150,0.00160694122314449,0.000457921472808633
